seminar_id,university,discipline,condition,total_speakers,unique_speakers,speakers_from_db,urm_from_db,black_from_db,hispanic_from_db,female_from_db,pct_from_db,pct_urm_from_db,pct_black_from_db,pct_hispanic_from_db,pct_female_from_db,any_from_db,any_urm_from_db,any_black_from_db,any_hispanic_from_db,any_female_from_db
c79205-ff3fef-68,Emory University,Chemistry,control,25,25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
c7c39d-c90fbf-be,Duke University,Mechanical Engineering,control,21,21,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
c7c489-963ffb-8a,University of Michigan,Mathematics,treatment,21,20,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
c7da6e-67fd51-fd,Stony Brook University,Physics,treatment,6,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
c814a9-b5a50b-72,"University of California, Santa Barbara",Mathematics,control,16,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
c87eeb-01097a-f5,Massachusetts Institute of Technology,Physics,treatment,25,25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
c89321-29c7b6-37,Purdue University,Mathematics,treatment,17,17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
c8c193-25a082-69,Boston University,Physics,control,12,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
c8d299-1ef019-ec,Kent State University,Mathematics,control,42,19,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
c8f3ca-af7bb8-23,"University of California, Santa Cruz",Mathematics,treatment,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
c90079-bd3836-2b,University of Arizona,Physics,control,17,17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
c98170-d99af0-28,Purdue University,Chemistry,control,12,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
c9c2ed-5d7ca7-ba,Virginia Commonwealth University,Mathematics,treatment,12,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
c9ecc5-c43e11-36,George Washington University,Mathematics,control,4,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
c9f1e9-e851d0-22,"Graduate Center, CUNY",Mathematics,treatment,17,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
ca0b75-473d4e-ba,University of Michigan,Physics,treatment,6,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
ca1917-de0303-9f,Indiana University Bloomington,Chemistry,control,4,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
ca272f-0d6565-fb,"University of California, Berkeley",Chemistry,treatment,4,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
ca60e1-bf143f-51,Brown University,Computer Science,control,12,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
ca62a8-d3802e-60,University of New Hampshire,Physics,control,6,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
cb333b-c7f581-e2,North Carolina State University,Mechanical Engineering,control,13,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
cb9070-f7eef8-b9,"University of California, Berkeley",Chemistry,treatment,9,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
cb9dd1-f33421-ce,Carnegie Mellon University,Mathematics,treatment,5,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
cba51e-b171b5-49,Georgia Institute of Technology,Chemistry,treatment,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
cbb328-7f3a63-26,"University of California, Berkeley",Mathematics,treatment,18,18,1,0,0,0,0,5.555555555555555,0.0,0.0,0.0,0.0,1,0,0,0,0
cbb5cf-d96504-2c,Stony Brook University,Chemistry,control,43,35,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
cbc57d-ef1db9-56,University of Georgia,Mathematics,treatment,8,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
cbe47f-1812bc-13,Texas A&M University,Mathematics,treatment,3,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
cc0d4d-2c09f5-52,Iowa State University,Mathematics,control,14,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
cc8e11-9a825f-cc,Yale University,Chemistry,control,18,18,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
cc969a-4987cf-8e,Rensselaer Polytechnic Institute,Computer Science,control,5,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
ccbbf2-72454c-a0,Case Western Reserve University,Mathematics,treatment,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
cd0d68-4ba8b1-24,"University of Maryland, College Park",Mathematics,control,12,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
cd596c-f36de6-97,University of Colorado Boulder,Mechanical Engineering,control,15,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
cd7093-32e4d3-00,Rutgers University-New Brunswick,Mathematics,control,14,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
cd87f8-111d69-d5,Brandeis University,Physics,treatment,19,19,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
cde125-0ac782-b3,Clemson University,Chemistry,control,31,31,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
ce32f4-dbf1c4-a0,Brown University,Mathematics,control,15,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
ce8285-843f17-6f,Cornell University,Computer Science,control,23,23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
ceccea-f74857-9a,Tulane University,Mathematics,treatment,4,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
cee7c3-791273-6a,Ohio State University,Mathematics,treatment,3,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
cee8a8-3c6a12-a8,Northwestern University,Computer Science,control,4,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
ceffe3-0b8847-9f,Virginia Commonwealth University,Physics,treatment,12,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
cf0eae-1d19f1-25,North Dakota State University,Physics,treatment,5,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
cf1991-774aee-7b,Princeton University,Mathematics,control,5,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
cf1cd5-8ca813-4d,Yale University,Mathematics,control,4,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
cf58b7-3d64bc-4f,"University of California, Berkeley",Mathematics,treatment,8,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
cf5a22-788cc0-6f,Oregon State University,Mathematics,treatment,10,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
cf64ec-51440b-9a,University of Minnesota,Physics,treatment,23,23,1,1,0,1,1,4.3478260869565215,4.3478260869565215,0.0,4.3478260869565215,4.3478260869565215,1,1,0,1,1
cf886a-977af3-32,George Mason University,Computer Science,control,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
cfad34-81d328-c7,Ohio State University,Physics,treatment,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
cfc138-53abf1-fe,Baylor University,Chemistry,control,10,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
cff16b-186708-a5,Oregon State University,Chemistry,control,5,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
cff747-174604-2a,Brandeis University,Mathematics,treatment,13,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d0040b-e7803f-a0,University of Alabama,Mathematics,control,9,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d0057b-281563-ce,University of Minnesota,Chemistry,control,9,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d00b5c-461b21-3f,University of Kentucky,Chemistry,treatment,19,19,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d00b64-000f55-c3,George Mason University,Mathematics,control,13,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d00db5-80cdbb-85,University of North Carolina at Chapel Hill,Mathematics,treatment,10,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d06499-94ed3a-c2,"University at Albany, SUNY",Mathematics,control,24,23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d0707a-bbaf18-1b,Vanderbilt University,Mathematics,control,19,19,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d0841c-77bbfc-7a,Ohio State University,Mathematics,treatment,8,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d0c5c2-365b16-8c,Stony Brook University,Physics,treatment,16,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d0d417-f3f76f-9f,University of Delaware,Mechanical Engineering,control,9,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d10261-5d0f69-5f,University of Houston,Computer Science,treatment,20,19,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d116b4-30f5e5-5f,New York University,Mathematics,control,3,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d12437-232532-19,"University of Maryland, College Park",Physics,control,27,26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d15b2b-f62717-8b,Princeton University,Mathematics,control,20,20,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d16cab-b39e78-c5,University of Delaware,Physics,treatment,3,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d18200-7e106a-5b,"University of California, Davis",Chemistry,treatment,19,18,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d217fb-d32e2e-ae,Emory University,Mathematics,treatment,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d223a1-140f28-e8,Brown University,Mechanical Engineering,treatment,4,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d26451-7b8674-6f,University of Cincinnati,Mathematics,control,8,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d26520-5d1a1e-bc,University of Delaware,Mathematics,treatment,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d2bb7e-5f9512-15,University of Virginia,Mathematics,control,6,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d2d250-69bd53-70,Iowa State University,Mathematics,control,5,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d2d99e-83031d-a3,Brandeis University,Mathematics,treatment,21,21,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d2e70d-5a0567-b1,North Carolina State University,Physics,control,20,20,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d2e78d-3cfd3f-4c,Johns Hopkins University,Physics,control,4,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d304e8-3ba4d7-c5,Brandeis University,Physics,treatment,10,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d35870-ebf129-76,Boston University,Computer Science,treatment,5,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d3d312-39b8ef-71,University of Minnesota,Mechanical Engineering,treatment,19,19,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d3f23e-89958f-74,University of Kentucky,Physics,control,7,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d42d3a-031390-20,University of Illinois Urbana-Champaign,Physics,treatment,3,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d44290-8f3cdc-01,Auburn University,Mathematics,control,17,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d46176-5252c4-05,"University of Maryland, College Park",Computer Science,treatment,14,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d48cc5-6fd034-56,Oregon State University,Computer Science,control,6,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d4bf73-266067-af,Temple University,Chemistry,treatment,6,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d502f4-40e80d-a0,Columbia University,Physics,treatment,15,15,1,1,0,1,0,6.666666666666667,6.666666666666667,0.0,6.666666666666667,0.0,1,1,0,1,0
d50e1c-a201e9-84,Oregon State University,Mathematics,treatment,24,23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d5149b-bf59fc-c3,University of Washington,Mechanical Engineering,treatment,6,6,1,1,1,0,0,16.666666666666664,16.666666666666664,16.666666666666664,0.0,0.0,1,1,1,0,0
d55541-26a1ba-2a,University of Wisconsin-Milwaukee,Physics,control,14,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d57ee4-8a7386-41,George Washington University,Mathematics,control,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d603cd-305eaf-69,Brown University,Physics,treatment,19,19,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d61a50-a56786-28,University of Massachusetts Amherst,Mathematics,control,3,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d62baf-afaa6d-4b,Massachusetts Institute of Technology,Chemistry,treatment,14,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d690dc-48b10c-27,Oklahoma State University-Stillwater,Physics,control,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d6d258-5ad9e0-4f,University of Minnesota,Mathematics,treatment,5,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d6ea5c-51cee0-86,University of Texas at Dallas,Mathematics,treatment,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d6f574-7de822-74,University of Texas at Dallas,Physics,control,29,29,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d72ab8-b64b35-0c,Massachusetts Institute of Technology,Mathematics,control,30,29,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d75929-fb0e28-9a,Johns Hopkins University,Physics,control,51,48,1,1,0,1,0,1.9607843137254901,1.9607843137254901,0.0,1.9607843137254901,0.0,1,1,0,1,0
d78bf6-bb391c-25,Stony Brook University,Chemistry,control,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d79c80-be1367-03,"University of California, Irvine",Computer Science,treatment,12,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d7f826-59fec3-8e,Purdue University,Chemistry,control,11,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d82df8-f98c99-60,University of Chicago,Chemistry,treatment,15,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d82fe3-70ef76-8d,Massachusetts Institute of Technology,Mathematics,control,11,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d83628-005281-e1,University of Notre Dame,Mathematics,treatment,5,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d86c59-02c068-e1,Harvard University,Physics,treatment,20,20,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d87285-d2ecf7-2c,Oklahoma State University-Stillwater,Mathematics,control,4,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d8b08a-c497fb-a4,University of Louisville,Computer Science,control,4,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d8bb28-8287dd-6c,"University of California, Davis",Physics,control,21,21,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d8ef76-6bb727-3a,New Jersey Institute of Technology,Mathematics,treatment,27,27,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d8f37f-001ca9-7d,Harvard University,Computer Science,treatment,14,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d90b76-c20def-62,University of Denver,Mathematics,control,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d94c99-68ccbb-9b,University of Texas at San Antonio,Chemistry,treatment,15,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d99065-a7a094-89,Massachusetts Institute of Technology,Mathematics,control,3,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d9b79a-6b9f82-65,North Carolina State University,Computer Science,control,10,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d9d8d8-0958d9-74,Pennsylvania State University,Mathematics,control,21,21,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
d9e124-deddb2-0c,University of Connecticut,Mathematics,treatment,24,24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
da1659-c4f2cf-24,University of Utah,Mathematics,treatment,12,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
da3885-378956-bf,Princeton University,Mathematics,control,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
da74a4-6c5a15-e2,"University of California, Davis",Mathematics,control,8,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
dab507-4f665b-11,New Jersey Institute of Technology,Physics,treatment,12,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
db1d1d-795f6b-c5,Stony Brook University,Mathematics,control,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
db226d-ee03c6-95,"Graduate Center, CUNY",Mathematics,treatment,11,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
db7ee6-0de6c7-e2,Ohio State University,Physics,treatment,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
db8a87-3c76c4-07,"University of Maryland, College Park",Computer Science,treatment,4,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
db9cf3-552ad4-dd,University of North Texas,Mathematics,treatment,7,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
dbbef8-3ed7e6-b5,Brown University,Mathematics,control,35,35,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
dbd0f5-f5a008-99,University of Notre Dame,Chemistry,treatment,24,24,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
dc2ced-2906a5-dc,Stanford University,Physics,control,22,22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
dc9d86-ed5328-15,Iowa State University,Mathematics,control,27,27,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
dcd903-e43435-91,University of Florida,Chemistry,control,42,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
dd20fd-0c13b6-62,Oregon State University,Mathematics,treatment,17,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
dd72b4-c616d7-d9,Princeton University,Mathematics,control,15,15,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
dd7434-f5068a-05,University of Pennsylvania,Mathematics,control,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
ddab79-175ccf-2c,Purdue University,Computer Science,treatment,13,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
ddf207-3e049e-2a,University of Missouri,Physics,treatment,17,17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
de3940-ebf8ce-8d,University of Montana,Chemistry,treatment,22,22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
de5b85-b316ce-6b,"University of California, Irvine",Mechanical Engineering,control,20,20,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
de7ff9-a46eed-07,University of Wisconsin-Madison,Mathematics,control,20,18,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
dec363-0aa6bf-f0,University of Illinois Urbana-Champaign,Physics,treatment,21,21,1,1,1,0,1,4.761904761904762,4.761904761904762,4.761904761904762,0.0,4.761904761904762,1,1,1,0,1
ded33b-d2e50a-a6,Purdue University,Computer Science,treatment,31,29,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
dedd0a-716edb-1b,Temple University,Mathematics,control,13,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
def1f6-769030-df,George Washington University,Chemistry,treatment,16,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
df0f44-8f708d-a7,"University of California, Los Angeles",Mathematics,control,9,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
df1734-108d8a-11,Massachusetts Institute of Technology,Computer Science,control,12,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
df33b5-6d426e-82,Massachusetts Institute of Technology,Computer Science,control,17,17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
df9bc4-60a724-a2,Florida State University,Chemistry,control,32,32,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
dffd39-41b7b0-14,"University of California, Irvine",Computer Science,treatment,18,18,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
dffebf-43f15b-8a,University of Houston,Chemistry,treatment,27,26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e00233-07d0ce-1c,University of Colorado Denver,Chemistry,treatment,11,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e06e18-dde140-34,Columbia University,Mathematics,treatment,12,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e07029-756bcc-d6,University of Wisconsin-Madison,Chemistry,treatment,9,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e077f4-d030f7-25,Rutgers University-New Brunswick,Chemistry,treatment,6,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e09f61-d1354f-65,Indiana University Bloomington,Physics,control,4,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e0a24e-6b3a34-3b,Columbia University,Physics,treatment,15,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e0b321-06e3a5-fd,Cornell University,Computer Science,control,9,9,1,1,0,1,0,11.11111111111111,11.11111111111111,0.0,11.11111111111111,0.0,1,1,0,1,0
e0bb44-3b6096-91,University of Massachusetts Amherst,Mathematics,control,3,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e0d5ca-21e936-43,"University of California, Berkeley",Chemistry,treatment,4,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e11e1c-cc16b0-26,Columbia University,Mathematics,treatment,14,13,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e13ab9-948e25-5d,University of Miami,Mathematics,treatment,4,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e14c3e-4e177c-ea,University of New Mexico,Physics,control,4,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e15d24-5ab08a-b5,Rice University,Chemistry,treatment,45,45,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e17c10-3cde42-01,University of Pittsburgh,Physics,treatment,27,22,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e18cb9-0c2421-4d,"University of California, Irvine",Mathematics,control,4,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e191e4-9ea3e8-79,Tulane University,Mathematics,treatment,19,18,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e1abab-0d17ba-7d,Florida State University,Chemistry,control,12,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e1b7fc-8956dd-b1,University of Notre Dame,Chemistry,treatment,11,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e1bd81-ade74f-e6,Brown University,Computer Science,control,21,21,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e1ccc1-c89710-b2,Colorado State University,Computer Science,control,33,28,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e1ece5-5e97a2-ca,"University of California, Riverside",Chemistry,treatment,16,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e1ee1e-5afbc5-88,Texas Tech University,Mathematics,control,28,28,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e200c0-b70c98-27,Georgia Institute of Technology,Computer Science,treatment,9,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e25887-1fc59f-d5,University of Virginia,Mathematics,control,19,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e26b7b-f35eaf-34,University of Rochester,Physics,control,26,26,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e27a25-a9c3be-3c,Arizona State University,Mathematics,control,8,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e2b892-d47eea-00,Iowa State University,Mechanical Engineering,control,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e2fa90-c6f241-92,Columbia University,Chemistry,treatment,16,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e316c7-4b5ba1-c9,Oregon State University,Mechanical Engineering,treatment,11,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e31815-598871-99,University of Notre Dame,Physics,control,4,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e36e74-3292e6-f6,Louisiana State University,Mathematics,treatment,26,12,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
e3a231-ba07c9-68,Case Western Reserve University,Physics,control,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
