seminar_id,university,discipline,department,condition,total_speakers,speakers_with_demographics,num_urm,num_black,num_hispanic,num_native_american,num_female,num_male,num_white,num_asian,pct_urm,pct_black,pct_hispanic,pct_native_american,pct_female,pct_male,pct_white,pct_asian,has_any_urm,has_any_black,has_any_hispanic,has_any_native_american,has_any_female,has_fall_speakers,has_spring_speakers,fall_total_speakers,fall_speakers_with_demographics,fall_num_urm,fall_num_black,fall_num_hispanic,fall_num_female,fall_pct_urm,fall_pct_black,fall_pct_hispanic,fall_pct_female,spring_total_speakers,spring_speakers_with_demographics,spring_num_urm,spring_num_black,spring_num_hispanic,spring_num_female,spring_pct_urm,spring_pct_black,spring_pct_hispanic,spring_pct_female,num_speakers_with_phd_year,pct_speakers_with_phd_year,mean_years_from_phd,median_years_from_phd,min_years_from_phd,max_years_from_phd,num_current_students,pct_current_students,treatment,department_std,bin_category,batch_number,total_faculty,urm_faculty,women_faculty,frac_urm_faculty,frac_women_faculty,dept_ranking,general_ranking,missing_dept_rank,num_recipients,total_peer_departments,total_urm_peer_faculty,bin_7_11,bin_1_3,bin_17_26,bin_3_5,bin_5_7,bin_0_1,batch_1,batch_2,batch_3,batch_4,batch_5,batch_6,batch_7,batch_8,batch_9,disc_mathematics,disc_physics,disc_computer_science,disc_mechanical_engineering
191a70-d4123f-ad,Georgia Institute of Technology,Physics,Georgia Institute of Technology-Physics,treatment,19,19,4,0,4,0,3,16,13,2,21.052631578947366,0.0,21.052631578947366,0.0,15.789473684210526,84.21052631578947,68.42105263157895,10.526315789473683,1,0,1,0,1,1,1,10,10,2,0,2,2,20.0,0.0,20.0,20.0,9,9,2,0,2,1,22.22222222222222,0.0,22.22222222222222,11.11111111111111,19,100.0,19.36842105263158,21.0,3.0,38.0,0,0.0,1,Georgia Institute of Technology-Physics,"(3,5]",4.0,46,2,10,0.043478260869565216,0.21739130434782608,21.0,33.0,0,2,40,49,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1934c0-46decf-60,George Mason University,Chemistry,George Mason University-Chemistry,treatment,14,14,1,1,0,0,6,8,10,3,7.142857142857142,7.142857142857142,0.0,0.0,42.857142857142854,57.14285714285714,71.42857142857143,21.428571428571427,1,1,0,0,1,1,1,8,8,1,1,0,3,12.5,12.5,0.0,37.5,6,6,0,0,0,3,0.0,0.0,0.0,50.0,9,64.28571428571429,20.666666666666668,26.0,6.0,32.0,0,0.0,1,George Mason University-Chemistry,"[0,1]",6.0,20,3,6,0.15,0.3,138.0,87.0,0,2,40,23,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1943bd-dd3040-8d,University of Michigan,Physics,University of Michigan-Physics,treatment,19,19,6,4,2,0,5,14,9,4,31.57894736842105,21.052631578947366,10.526315789473683,0.0,26.31578947368421,73.68421052631578,47.368421052631575,21.052631578947366,1,1,1,0,1,1,1,3,3,0,0,0,0,0.0,0.0,0.0,0.0,16,16,6,4,2,5,37.5,25.0,12.5,31.25,16,84.21052631578947,19.416666666666668,18.5,1.0,51.0,4,25.0,1,University of Michigan-Physics,"(7,11]",5.0,57,2,14,0.03508771929824561,0.24561403508771928,14.0,21.0,0,3,40,51,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1951a2-70cac7-f3,Colorado State University,Chemistry,Colorado State University-Chemistry,treatment,16,16,0,0,0,0,3,13,13,3,0.0,0.0,0.0,0.0,18.75,81.25,81.25,18.75,0,0,0,0,1,1,1,4,4,0,0,0,0,0.0,0.0,0.0,0.0,12,12,0,0,0,3,0.0,0.0,0.0,25.0,15,93.75,15.4,9.5,8.0,36.0,5,33.33333333333333,1,Colorado State University-Chemistry,"(3,5]",6.0,31,1,12,0.03225806451612903,0.3870967741935484,49.0,108.0,0,2,40,31,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1956fd-b9715d-44,University of Minnesota,Mathematics,University of Minnesota-Mathematics,treatment,24,24,2,1,1,0,5,19,18,4,8.333333333333332,4.166666666666666,4.166666666666666,0.0,20.833333333333336,79.16666666666666,75.0,16.666666666666664,1,1,1,0,1,1,1,10,10,1,1,0,2,10.0,10.0,0.0,20.0,14,14,1,0,1,3,7.142857142857142,0.0,7.142857142857142,21.428571428571427,23,95.83333333333334,15.777777777777779,9.0,2.0,33.0,14,60.86956521739131,1,University of Minnesota-Mathematics,"(7,11]",6.0,68,0,11,0.0,0.16176470588235295,27.0,54.0,0,8,40,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
19711a-a99c34-9a,"University of California, Berkeley",Chemistry,"University of California, Berkeley-Chemistry",treatment,1,1,0,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0,0,0,0,1,1,0,1,1,0,0,0,1,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,100.0,40.0,40.0,40.0,40.0,0,0.0,1,"University of California, Berkeley-Chemistry","(11,17]",3.0,52,3,14,0.057692307692307696,0.2692307692307692,3.0,15.0,0,2,40,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1981a8-ac4c1d-f7,Montana State University,Mathematics,Montana State University-Mathematics,treatment,1,1,0,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0,0,0,0,1,1,0,1,1,0,0,0,1,0.0,0.0,0.0,100.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,100.0,29.0,29.0,29.0,29.0,0,0.0,1,Montana State University-Mathematics,"(1,3]",7.0,25,1,11,0.04,0.44,125.0,141.0,0,2,40,20,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
198c52-06192d-14,University of Georgia,Mathematics,University of Georgia-Mathematics,treatment,1,1,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,1,100.0,10.0,10.0,10.0,10.0,0,0.0,1,University of Georgia-Mathematics,"(7,11]",8.0,33,1,7,0.030303030303030304,0.21212121212121213,60.0,48.0,0,2,40,34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
198cf5-803383-9e,Yale University,Mathematics,Yale University-Mathematics,control,23,23,0,0,0,0,2,21,15,8,0.0,0.0,0.0,0.0,8.695652173913043,91.30434782608695,65.21739130434783,34.78260869565217,0,0,0,0,1,1,1,7,7,0,0,0,0,0.0,0.0,0.0,0.0,16,16,0,0,0,2,0.0,0.0,0.0,12.5,22,95.65217391304348,15.1,10.0,1.0,51.0,2,9.090909090909092,0,Yale University-Mathematics,"(7,11]",7.0,21,1,2,0.047619047619047616,0.09523809523809523,10.0,5.0,0,1,40,34,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
19c3a6-009880-48,Michigan State University,Physics,Michigan State University-Physics,control,17,17,3,1,2,0,7,10,11,3,17.647058823529413,5.88235294117647,11.76470588235294,0.0,41.17647058823529,58.82352941176471,64.70588235294117,17.647058823529413,1,1,1,0,1,1,1,12,12,2,1,1,5,16.666666666666664,8.333333333333332,8.333333333333332,41.66666666666667,5,5,1,0,1,2,20.0,0.0,20.0,40.0,15,88.23529411764706,9.692307692307692,7.0,3.0,29.0,2,13.333333333333334,0,Michigan State University-Physics,"(1,3]",4.0,76,2,16,0.02631578947368421,0.21052631578947367,35.0,58.0,0,4,40,38,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1a21b3-f88892-9e,University of Illinois Urbana-Champaign,Chemistry,University of Illinois Urbana-Champaign-Chemistry,control,14,14,0,0,0,0,4,10,10,4,0.0,0.0,0.0,0.0,28.57142857142857,71.42857142857143,71.42857142857143,28.57142857142857,0,0,0,0,1,1,1,4,4,0,0,0,1,0.0,0.0,0.0,25.0,10,10,0,0,0,3,0.0,0.0,0.0,30.0,13,92.85714285714286,19.0,16.0,8.0,71.0,0,0.0,0,University of Illinois Urbana-Champaign-Chemistry,"(3,5]",3.0,41,2,15,0.04878048780487805,0.36585365853658536,9.0,37.0,0,1,40,25,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1a79c5-a87c6f-25,Virginia Tech,Physics,Virginia Tech-Physics,control,12,12,0,0,0,0,1,11,8,4,0.0,0.0,0.0,0.0,8.333333333333332,91.66666666666666,66.66666666666666,33.33333333333333,0,0,0,0,1,1,1,5,5,0,0,0,1,0.0,0.0,0.0,20.0,7,7,0,0,0,0,0.0,0.0,0.0,0.0,11,91.66666666666666,15.909090909090908,12.0,3.0,41.0,0,0.0,0,Virginia Tech-Physics,"(3,5]",9.0,43,0,7,0.0,0.16279069767441862,54.0,50.0,0,6,40,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1a7ad5-871502-5c,George Washington University,Mathematics,George Washington University-Mathematics,control,6,6,1,0,1,0,0,6,5,0,16.666666666666664,0.0,16.666666666666664,0.0,0.0,100.0,83.33333333333334,0.0,1,0,1,0,0,1,1,4,4,0,0,0,0,0.0,0.0,0.0,0.0,2,2,1,0,1,0,50.0,0.0,50.0,0.0,5,83.33333333333334,51.0,51.0,44.0,58.0,3,60.0,0,George Washington University-Mathematics,"(3,5]",6.0,15,0,1,0.0,0.06666666666666667,92.0,62.0,0,2,40,29,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1a9023-af1dec-a5,"University of California, Los Angeles",Mathematics,"University of California, Los Angeles-Mathematics",control,18,18,0,0,0,0,3,15,9,9,0.0,0.0,0.0,0.0,16.666666666666664,83.33333333333334,50.0,50.0,0,0,0,0,1,1,1,8,8,0,0,0,2,0.0,0.0,0.0,25.0,10,10,0,0,0,1,0.0,0.0,0.0,10.0,17,94.44444444444444,14.615384615384615,10.0,1.0,37.0,4,23.52941176470588,0,"University of California, Los Angeles-Mathematics","(17,26]",6.0,51,2,6,0.0392156862745098,0.11764705882352941,7.0,16.0,0,2,40,33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1aa489-d713f2-1c,Washington University in St. Louis,Computer Science,Washington University in St. Louis-Computer Science,treatment,8,8,0,0,0,0,1,7,3,5,0.0,0.0,0.0,0.0,12.5,87.5,37.5,62.5,0,0,0,0,1,1,1,6,6,0,0,0,1,0.0,0.0,0.0,16.666666666666664,2,2,0,0,0,0,0.0,0.0,0.0,0.0,8,100.0,29.5,34.0,13.0,41.0,2,25.0,1,Washington University in St. Louis-Computer Science,"[0,1]",6.0,34,1,6,0.029411764705882353,0.17647058823529413,45.0,27.0,0,2,40,35,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1aa5c5-39b46e-64,Vanderbilt University,Mathematics,Vanderbilt University-Mathematics,control,6,6,2,0,2,0,4,2,2,2,33.33333333333333,0.0,33.33333333333333,0.0,66.66666666666666,33.33333333333333,33.33333333333333,33.33333333333333,1,0,1,0,1,1,1,4,4,2,0,2,2,50.0,0.0,50.0,50.0,2,2,0,0,0,2,0.0,0.0,0.0,100.0,5,83.33333333333334,-1.0,-1.0,-1.0,-1.0,5,100.0,0,Vanderbilt University-Mathematics,"(5,7]",10.0,23,0,3,0.0,0.13043478260869565,48.0,19.0,0,6,40,39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1b065b-36010c-82,University of Delaware,Mathematics,University of Delaware-Mathematics,treatment,4,4,0,0,0,0,0,4,4,0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0,0,0,0,1,1,2,2,0,0,0,0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,0.0,0.0,0.0,0.0,3,75.0,27.333333333333332,33.0,1.0,48.0,0,0.0,1,University of Delaware-Mathematics,"(7,11]",6.0,40,1,13,0.025,0.325,84.0,73.0,0,9,40,28,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1b0b84-44e690-a3,University of Texas at Arlington,Computer Science,University of Texas at Arlington-Computer Science,treatment,28,28,0,0,0,0,5,23,5,23,0.0,0.0,0.0,0.0,17.857142857142858,82.14285714285714,17.857142857142858,82.14285714285714,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,28,28,0,0,0,5,0.0,0.0,0.0,17.857142857142858,24,85.71428571428571,10.444444444444445,5.0,1.0,32.0,15,62.5,1,University of Texas at Arlington-Computer Science,"[0,1]",8.0,49,4,10,0.08163265306122448,0.20408163265306123,96.0,132.0,0,1,40,25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1b1c2d-c3a1c0-e8,New York University,Mathematics,New York University-Mathematics,control,8,8,0,0,0,0,0,8,6,2,0.0,0.0,0.0,0.0,0.0,100.0,75.0,25.0,0,0,0,0,0,1,0,8,8,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8,100.0,20.142857142857142,27.0,1.0,39.0,1,12.5,0,New York University-Mathematics,"(7,11]",2.0,68,0,9,0.0,0.1323529411764706,9.0,35.0,0,10,40,34,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1b210a-2435c7-a9,Binghamton University,Mathematics,Binghamton University-Mathematics,control,9,9,0,0,0,0,0,9,1,8,0.0,0.0,0.0,0.0,0.0,100.0,11.11111111111111,88.88888888888889,0,0,0,0,0,1,1,5,5,0,0,0,0,0.0,0.0,0.0,0.0,4,4,0,0,0,0,0.0,0.0,0.0,0.0,9,100.0,9.25,11.5,2.0,14.0,1,11.11111111111111,0,Binghamton University-Mathematics,"(7,11]",6.0,28,1,4,0.03571428571428571,0.14285714285714285,104.0,67.0,0,9,40,29,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1b6b3d-38f401-de,Texas A&M University,Mathematics,Texas A&M University-Mathematics,treatment,18,18,0,0,0,0,5,13,12,6,0.0,0.0,0.0,0.0,27.77777777777778,72.22222222222221,66.66666666666666,33.33333333333333,0,0,0,0,1,1,1,5,5,0,0,0,1,0.0,0.0,0.0,20.0,13,13,0,0,0,4,0.0,0.0,0.0,30.76923076923077,17,94.44444444444444,7.9411764705882355,4.0,2.0,35.0,0,0.0,1,Texas A&M University-Mathematics,"(11,17]",5.0,73,1,12,0.0136986301369863,0.1643835616438356,36.0,47.0,0,10,40,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1b7fc8-db4f7a-19,University of Connecticut,Mathematics,University of Connecticut-Mathematics,treatment,2,2,0,0,0,0,0,2,2,0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,2,0,0,0,0,0.0,0.0,0.0,0.0,2,100.0,-1.0,-1.0,-1.0,-1.0,2,100.0,1,University of Connecticut-Mathematics,"(7,11]",3.0,38,0,7,0.0,0.18421052631578946,64.0,56.0,0,6,40,30,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1ba1fc-40358b-b7,University of Chicago,Physics,University of Chicago-Physics,treatment,10,10,1,1,0,0,3,7,7,2,10.0,10.0,0.0,0.0,30.0,70.0,70.0,20.0,1,1,0,0,1,1,1,8,8,1,1,0,3,12.5,12.5,0.0,37.5,2,2,0,0,0,0,0.0,0.0,0.0,0.0,9,90.0,17.0,14.0,2.0,40.0,0,0.0,1,University of Chicago-Physics,"(1,3]",2.0,49,1,11,0.02040816326530612,0.22448979591836735,8.0,14.0,0,2,40,51,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1bb2ba-4337df-01,"University of California, Riverside",Chemistry,"University of California, Riverside-Chemistry",treatment,23,23,4,2,2,0,3,20,9,10,17.391304347826086,8.695652173913043,8.695652173913043,0.0,13.043478260869565,86.95652173913044,39.130434782608695,43.47826086956522,1,1,1,0,1,1,1,9,9,3,1,2,0,33.33333333333333,11.11111111111111,22.22222222222222,0.0,14,14,1,1,0,3,7.142857142857142,7.142857142857142,0.0,21.428571428571427,21,91.30434782608695,15.833333333333334,12.5,2.0,43.0,15,71.42857142857143,1,"University of California, Riverside-Chemistry","(3,5]",1.0,46,1,9,0.021739130434782608,0.1956521739130435,74.0,72.0,0,2,40,42,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1bc459-2243ab-76,Duke University,Mathematics,Duke University-Mathematics,control,15,15,2,0,2,0,1,14,9,4,13.333333333333334,0.0,13.333333333333334,0.0,6.666666666666667,93.33333333333333,60.0,26.666666666666668,1,0,1,0,1,1,1,1,1,1,0,1,0,100.0,0.0,100.0,0.0,14,14,1,0,1,1,7.142857142857142,0.0,7.142857142857142,7.142857142857142,15,100.0,16.533333333333335,15.0,2.0,36.0,0,0.0,0,Duke University-Mathematics,"(3,5]",5.0,35,0,7,0.0,0.2,16.0,8.0,0,2,40,35,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1be8fb-b2f0d7-15,University of Notre Dame,Physics,University of Notre Dame-Physics,control,15,15,1,0,1,0,3,12,8,6,6.666666666666667,0.0,6.666666666666667,0.0,20.0,80.0,53.333333333333336,40.0,1,0,1,0,1,1,1,9,9,0,0,0,2,0.0,0.0,0.0,22.22222222222222,6,6,1,0,1,1,16.666666666666664,0.0,16.666666666666664,16.666666666666664,12,80.0,18.666666666666668,14.0,2.0,65.0,0,0.0,0,University of Notre Dame-Physics,"(5,7]",6.0,48,0,8,0.0,0.16666666666666666,49.0,20.0,0,2,40,38,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1bee8c-a75308-7f,"University of California, San Diego",Mathematics,"University of California, San Diego-Mathematics",treatment,1,1,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,100.0,6.0,6.0,6.0,6.0,0,0.0,1,"University of California, San Diego-Mathematics","(11,17]",8.0,70,0,17,0.0,0.24285714285714285,24.0,29.0,0,13,40,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1c056a-e44e07-da,University of Michigan,Physics,University of Michigan-Physics,treatment,22,22,2,1,1,0,3,19,17,3,9.090909090909092,4.545454545454546,4.545454545454546,0.0,13.636363636363635,86.36363636363636,77.27272727272727,13.636363636363635,1,1,1,0,1,1,1,10,10,1,0,1,2,10.0,0.0,10.0,20.0,12,12,1,1,0,1,8.333333333333332,8.333333333333332,0.0,8.333333333333332,21,95.45454545454545,28.85,29.5,12.0,51.0,1,4.761904761904762,1,University of Michigan-Physics,"(7,11]",5.0,57,2,14,0.03508771929824561,0.24561403508771928,14.0,21.0,0,3,40,51,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1c62f3-29a99f-85,Utah State University,Mathematics,Utah State University-Mathematics,control,3,3,1,0,1,0,0,3,0,2,33.33333333333333,0.0,33.33333333333333,0.0,0.0,100.0,0.0,66.66666666666666,1,0,1,0,0,1,1,2,2,1,0,1,0,50.0,0.0,50.0,0.0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,2,66.66666666666666,5.5,5.5,4.0,7.0,0,0.0,0,Utah State University-Mathematics,"[0,1]",5.0,29,1,7,0.034482758620689655,0.2413793103448276,117.0,138.0,0,1,40,15,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1c63dc-e62fb3-6b,Temple University,Mathematics,Temple University-Mathematics,control,12,12,0,0,0,0,3,9,10,2,0.0,0.0,0.0,0.0,25.0,75.0,83.33333333333334,16.666666666666664,0,0,0,0,1,1,1,8,8,0,0,0,1,0.0,0.0,0.0,12.5,4,4,0,0,0,2,0.0,0.0,0.0,50.0,12,100.0,13.583333333333334,11.5,4.0,29.0,0,0.0,0,Temple University-Mathematics,"(5,7]",7.0,20,1,4,0.05,0.2,83.0,78.0,0,7,40,27,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1c670c-c35bfe-6c,University of Michigan,Mathematics,University of Michigan-Mathematics,treatment,12,12,2,0,2,0,2,10,8,2,16.666666666666664,0.0,16.666666666666664,0.0,16.666666666666664,83.33333333333334,66.66666666666666,16.666666666666664,1,0,1,0,1,1,1,2,2,0,0,0,0,0.0,0.0,0.0,0.0,10,10,2,0,2,2,20.0,0.0,20.0,20.0,8,66.66666666666666,8.571428571428571,8.0,2.0,17.0,1,12.5,1,University of Michigan-Mathematics,"(17,26]",3.0,52,2,12,0.038461538461538464,0.23076923076923078,12.0,21.0,0,10,40,34,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1c7f9e-67dd36-6e,Rutgers University-New Brunswick,Physics,Rutgers University-New Brunswick-Physics,control,9,9,1,0,1,0,1,8,4,4,11.11111111111111,0.0,11.11111111111111,0.0,11.11111111111111,88.88888888888889,44.44444444444444,44.44444444444444,1,0,1,0,1,1,0,9,9,1,0,1,1,11.11111111111111,0.0,11.11111111111111,11.11111111111111,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9,100.0,17.0,12.0,2.0,32.0,0,0.0,0,Rutgers University-New Brunswick-Physics,"(17,26]",6.0,7,0,1,0.0,0.14285714285714285,32.0,40.0,0,12,40,43,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1cde7d-db239d-c7,Arizona State University,Physics,Arizona State University-Physics,treatment,13,13,0,0,0,0,3,10,9,4,0.0,0.0,0.0,0.0,23.076923076923077,76.92307692307693,69.23076923076923,30.76923076923077,0,0,0,0,1,1,1,8,8,0,0,0,0,0.0,0.0,0.0,0.0,5,5,0,0,0,3,0.0,0.0,0.0,60.0,10,76.92307692307693,8.142857142857142,7.0,3.0,16.0,3,30.0,1,Arizona State University-Physics,"(3,5]",3.0,53,5,10,0.09433962264150944,0.18867924528301888,50.0,85.0,0,5,40,34,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1d36f0-52fa39-a8,Stony Brook University,Mathematics,Stony Brook University-Mathematics,control,3,3,0,0,0,0,0,3,3,0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,0,0,0,0,1,0,3,3,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,100.0,30.333333333333332,36.0,4.0,51.0,0,0.0,0,Stony Brook University-Mathematics,"(11,17]",10.0,36,0,5,0.0,0.1388888888888889,32.0,55.0,0,2,40,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1d45c4-c5c48c-b8,University of Kentucky,Mechanical Engineering,University of Kentucky-Mechanical Engineering,treatment,13,13,0,0,0,0,2,11,7,6,0.0,0.0,0.0,0.0,15.384615384615385,84.61538461538461,53.84615384615385,46.15384615384615,0,0,0,0,1,1,0,13,13,0,0,0,2,0.0,0.0,0.0,15.384615384615385,0,0,0,0,0,0,0.0,0.0,0.0,0.0,10,76.92307692307693,12.2,10.5,1.0,37.0,0,0.0,1,University of Kentucky-Mechanical Engineering,"[0,1]",8.0,40,3,7,0.075,0.175,95.0,110.0,0,1,40,23,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1d6037-61f0ad-b7,University of Chicago,Mathematics,University of Chicago-Mathematics,control,10,10,0,0,0,0,3,7,7,3,0.0,0.0,0.0,0.0,30.0,70.0,70.0,30.0,0,0,0,0,1,1,1,3,3,0,0,0,0,0.0,0.0,0.0,0.0,7,7,0,0,0,3,0.0,0.0,0.0,42.857142857142854,9,90.0,5.75,6.5,1.0,9.0,1,11.11111111111111,0,University of Chicago-Mathematics,"(11,17]",5.0,34,3,3,0.08823529411764706,0.08823529411764706,6.0,14.0,0,14,40,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1db731-735a1f-fe,Michigan State University,Physics,Michigan State University-Physics,control,21,21,2,0,2,0,5,16,17,2,9.523809523809524,0.0,9.523809523809524,0.0,23.809523809523807,76.19047619047619,80.95238095238095,9.523809523809524,1,0,1,0,1,1,1,11,11,2,0,2,2,18.181818181818183,0.0,18.181818181818183,18.181818181818183,10,10,0,0,0,3,0.0,0.0,0.0,30.0,20,95.23809523809523,18.1,16.0,8.0,32.0,0,0.0,0,Michigan State University-Physics,"(1,3]",3.0,76,2,16,0.02631578947368421,0.21052631578947367,35.0,58.0,0,4,40,38,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1dd1fd-04f157-e4,University of Michigan,Computer Science,University of Michigan-Computer Science,treatment,3,3,1,1,0,0,0,3,0,2,33.33333333333333,33.33333333333333,0.0,0.0,0.0,100.0,0.0,66.66666666666666,1,1,0,0,0,1,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,2,2,1,1,0,0,50.0,50.0,0.0,0.0,3,100.0,18.666666666666668,26.0,3.0,27.0,0,0.0,1,University of Michigan-Computer Science,"(7,11]",3.0,107,6,23,0.056074766355140186,0.21495327102803738,11.0,21.0,0,10,40,35,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1de9d2-a8993a-72,Johns Hopkins University,Physics,Johns Hopkins University-Physics,control,17,17,0,0,0,0,5,12,14,3,0.0,0.0,0.0,0.0,29.411764705882355,70.58823529411765,82.35294117647058,17.647058823529413,0,0,0,0,1,1,1,8,8,0,0,0,2,0.0,0.0,0.0,25.0,9,9,0,0,0,3,0.0,0.0,0.0,33.33333333333333,15,88.23529411764706,30.4,32.0,5.0,51.0,0,0.0,0,Johns Hopkins University-Physics,"(7,11]",9.0,46,3,9,0.06521739130434782,0.1956521739130435,13.0,10.0,0,3,40,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1deb5d-36fe46-e0,University of Alabama,Chemistry,University of Alabama-Chemistry,treatment,21,21,2,1,1,0,2,19,9,10,9.523809523809524,4.761904761904762,4.761904761904762,0.0,9.523809523809524,90.47619047619048,42.857142857142854,47.61904761904761,1,1,1,0,1,1,1,9,9,0,0,0,1,0.0,0.0,0.0,11.11111111111111,12,12,2,1,1,1,16.666666666666664,8.333333333333332,8.333333333333332,8.333333333333332,18,85.71428571428571,17.61111111111111,16.5,8.0,38.0,0,0.0,1,University of Alabama-Chemistry,"[0,1]",7.0,26,1,7,0.038461538461538464,0.2692307692307692,100.0,114.0,0,2,40,33,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1df397-ac900e-5d,University of Wisconsin-Madison,Mathematics,University of Wisconsin-Madison-Mathematics,control,20,20,0,0,0,0,4,16,11,9,0.0,0.0,0.0,0.0,20.0,80.0,55.00000000000001,45.0,0,0,0,0,1,1,1,14,14,0,0,0,4,0.0,0.0,0.0,28.57142857142857,6,6,0,0,0,0,0.0,0.0,0.0,0.0,18,90.0,12.6,10.0,1.0,41.0,3,16.666666666666664,0,University of Wisconsin-Madison-Mathematics,"(11,17]",9.0,58,4,11,0.06896551724137931,0.1896551724137931,19.0,38.0,0,15,40,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
